id,EnergyDuration
131553_train2,3419
131554_train2,3417
131555_train2,3424
131556_train2,3418
131557_train2,3417
131558_train2,3419
131559_train2,3416
131560_train2,3423
131561_train2,3426
131562_train2,3417
131563_train2,3419
131564_train2,3424
131565_train2,3425
131566_train2,3419
131567_train2,3409
131568_train2,3431
131569_train2,3398
131570_train2,3426
131571_train2,3421
131572_train2,3421
131573_train2,3430
131574_train2,3409
131575_train2,3411
131576_train2,3418
131577_train2,3414
131578_train2,3417
131579_train2,3424
131580_train2,3429
131581_train2,3416
131582_train2,3412
131583_train2,3422
131584_train2,3421
131585_train2,3419
131586_train2,3423
131587_train2,3419
131588_train2,3423
131589_train2,3420
131590_train2,3410
131591_train2,3424
131592_train2,3413
131593_train2,3425
131594_train2,3415
131595_train2,3414
131596_train2,3429
131597_train2,3420
131598_train2,3423
131599_train2,3389
131600_train2,3420
131601_train2,3425
131602_train2,3419
131603_train2,3417
131604_train2,3415
131605_train2,3430
131606_train2,3425
131607_train2,3414
131608_train2,3424
131609_train2,3421
131610_train2,3429
131611_train2,3416
131612_train2,3417
131613_train2,3425
131614_train2,3425
131615_train2,3426
131616_train2,3421
131617_train2,3437
131618_train2,3415
131619_train2,3423
131620_train2,3424
131621_train2,3414
131622_train2,3419
131623_train2,3423
131624_train2,3418
131625_train2,3414
131626_train2,3438
131627_train2,3432
131628_train2,3424
131629_train2,3433
131630_train2,3418
131631_train2,3427
131632_train2,3434
131633_train2,3424
131634_train2,3409
131635_train2,3427
131636_train2,3434
131637_train2,3429
131638_train2,3425
131639_train2,3420
131640_train2,3410
131641_train2,3420
131642_train2,3429
131643_train2,3412
131644_train2,3415
131645_train2,3416
131646_train2,3416
131647_train2,3414
131648_train2,3431
131649_train2,3422
131650_train2,3410
131651_train2,3425
131652_train2,3419
131653_train2,3425
131654_train2,3434
131655_train2,3431
131656_train2,3430
131657_train2,3416
131658_train2,3413
131659_train2,3426
131660_train2,3411
131661_train2,3418
131662_train2,3427
131663_train2,3416
131664_train2,3417
131665_train2,3426
131666_train2,3426
131667_train2,3414
131668_train2,3431
131669_train2,3418
131670_train2,3424
131671_train2,3412
131672_train2,3414
131673_train2,3413
131674_train2,3418
131675_train2,3420
131676_train2,3421
131677_train2,3433
131678_train2,3437
131679_train2,3429
131680_train2,3422
131681_train2,3411
131682_train2,3425
131683_train2,3429
131684_train2,3420
131685_train2,3432
131686_train2,3422
131687_train2,3425
131688_train2,3418
131689_train2,3417
131690_train2,3434
131691_train2,3415
131692_train2,3414
131693_train2,3433
131694_train2,3430
131695_train2,3426
131696_train2,3439
131697_train2,3415
131698_train2,3422
131699_train2,3434
131700_train2,3391
131701_train2,3418
131702_train2,3422
131703_train2,3412
131704_train2,3432
131705_train2,3414
131706_train2,3409
131707_train2,3426
131708_train2,3416
131709_train2,3416
131710_train2,3412
131711_train2,3404
131712_train2,3421
131713_train2,3429
131714_train2,3412
131715_train2,3419
131716_train2,3433
131717_train2,3428
131718_train2,3418
131719_train2,3414
131720_train2,3416
131721_train2,3428
131722_train2,3417
131723_train2,3426
131724_train2,3427
131725_train2,3437
131726_train2,3404
131727_train2,3427
131728_train2,3423
131729_train2,3434
131730_train2,3421
131731_train2,3426
131732_train2,3432
131733_train2,3422
131734_train2,3423
131735_train2,3414
131736_train2,3433
131737_train2,3408
131738_train2,3445
131739_train2,3423
131740_train2,3423
131741_train2,3409
131742_train2,3434
131743_train2,3423
131744_train2,3415
131745_train2,3427
131746_train2,3412
131747_train2,3423
131748_train2,3426
131749_train2,3423
131750_train2,3427
131751_train2,3425
131752_train2,3438
131753_train2,3403
131754_train2,3409
131755_train2,3428
131756_train2,3415
131757_train2,3422
131758_train2,3415
131759_train2,3436
131760_train2,3408
131761_train2,3427
131762_train2,3431
131763_train2,3429
131764_train2,3423
131765_train2,3423
131766_train2,3418
131767_train2,3426
131768_train2,3405
131769_train2,3410
131770_train2,3435
131771_train2,3393
131772_train2,3420
131773_train2,3414
131774_train2,3431
131775_train2,3426
131776_train2,3422
131777_train2,3415
131778_train2,3416
131779_train2,3405
131780_train2,3428
131781_train2,3419
131782_train2,3403
131783_train2,3418
131784_train2,3433
131785_train2,3415
131786_train2,3419
131787_train2,3428
131788_train2,3423
131789_train2,3413
131790_train2,3432
131791_train2,3425
131792_train2,3425
131793_train2,3417
131794_train2,3415
131795_train2,3393
131796_train2,3418
131797_train2,3423
131798_train2,3425
131799_train2,3425
131800_train2,3423
131801_train2,3424
131802_train2,3412
131803_train2,3428
131804_train2,3415
131805_train2,3425
131806_train2,3436
131807_train2,3418
131808_train2,3430
131809_train2,3430
131810_train2,3412
131811_train2,3414
131812_train2,3426
131813_train2,3417
131814_train2,3429
131815_train2,3409
131816_train2,3415
131817_train2,3426
131818_train2,3437
131819_train2,3419
131820_train2,3415
131821_train2,3425
131822_train2,3413
131823_train2,3420
131824_train2,3430
131825_train2,3426
131826_train2,3429
131827_train2,3415
131828_train2,3423
131829_train2,3427
131830_train2,3441
131831_train2,3420
131832_train2,3415
131833_train2,3415
131834_train2,3415
131835_train2,3424
131836_train2,3418
131837_train2,3418
131838_train2,3426
131839_train2,3402
131840_train2,3412
131841_train2,3418
131842_train2,3414
131843_train2,3418
131844_train2,3433
131845_train2,3436
131846_train2,3428
131847_train2,3428
131848_train2,3418
131849_train2,3439
131850_train2,3423
131851_train2,3424
131852_train2,3430
131853_train2,3406
131854_train2,3409
131855_train2,3427
131856_train2,3419
131857_train2,3415
131858_train2,3429
131859_train2,3419
131860_train2,3411
131861_train2,3423
131862_train2,3413
131863_train2,3424
131864_train2,3398
131865_train2,3431
131866_train2,3419
131867_train2,3416
131868_train2,3417
131869_train2,3413
131870_train2,3422
131871_train2,3414
131872_train2,3424
131873_train2,3413
131874_train2,3425
131875_train2,3420
131876_train2,3413
131877_train2,3420
131878_train2,3437
131879_train2,3438
131880_train2,3420
131881_train2,3409
131882_train2,3410
131883_train2,3419
131884_train2,3416
131885_train2,3428
131886_train2,3414
131887_train2,3419
131888_train2,3425
131889_train2,3417
131890_train2,3415
131891_train2,3432
131892_train2,3431
131893_train2,3418
131894_train2,3420
131895_train2,3418
131896_train2,3422
131897_train2,3418
131898_train2,3412
131899_train2,3406
131900_train2,3424
131901_train2,3422
131902_train2,3411
131903_train2,3426
131904_train2,3392
131905_train2,3412
131906_train2,3412
131907_train2,3434
131908_train2,3419
131909_train2,3418
131910_train2,3419
131911_train2,3425
131912_train2,3417
131913_train2,3413
131914_train2,3430
131915_train2,3417
131916_train2,3418
131917_train2,3421
131918_train2,3428
131919_train2,3425
131920_train2,3413
131921_train2,3427
131922_train2,3426
131923_train2,3425
131924_train2,3417
131925_train2,3423
131926_train2,3418
131927_train2,3422
131928_train2,3418
131929_train2,3423
131930_train2,3414
131931_train2,3425
131932_train2,3409
131933_train2,3412
131934_train2,3405
131935_train2,3419
131936_train2,3421
131937_train2,3431
131938_train2,3432
131939_train2,3415
131940_train2,3416
131941_train2,3421
131942_train2,3427
131943_train2,3424
131944_train2,3408
131945_train2,3425
131946_train2,3422
131947_train2,3428
131948_train2,3407
131949_train2,3434
131950_train2,3431
131951_train2,3407
131952_train2,3431
131953_train2,3412
131954_train2,3432
131955_train2,3437
131956_train2,3439
131957_train2,3420
131958_train2,3422
131959_train2,3427
131960_train2,3423
131961_train2,3427
131962_train2,3409
131963_train2,3406
131964_train2,3429
131965_train2,3424
131966_train2,3426
131967_train2,3420
131968_train2,3428
131969_train2,3416
131970_train2,3411
131971_train2,3431
131972_train2,3431
131973_train2,3424
131974_train2,3420
131975_train2,3424
131976_train2,3428
131977_train2,3417
131978_train2,3426
131979_train2,3423
131980_train2,3428
131981_train2,3422
131982_train2,3396
131983_train2,3428
131984_train2,3418
131985_train2,3404
131986_train2,3416
131987_train2,3419
131988_train2,3431
131989_train2,3414
131990_train2,3439
131991_train2,3425
131992_train2,3433
131993_train2,3416
131994_train2,3396
131995_train2,3426
131996_train2,3437
131997_train2,3430
131998_train2,3427
131999_train2,3420
132000_train2,3430
132001_train2,3419
132002_train2,3426
132003_train2,3426
132004_train2,3421
132005_train2,3431
132006_train2,3417
132007_train2,3427
132008_train2,3434
132009_train2,3413
132010_train2,3421
132011_train2,3415
132012_train2,3417
132013_train2,3429
132014_train2,3415
132015_train2,3419
132016_train2,3413
132017_train2,3437
132018_train2,3394
132019_train2,3431
132020_train2,3419
132021_train2,3400
132022_train2,3427
132023_train2,3412
132024_train2,3422
132025_train2,3426
132026_train2,3418
132027_train2,3407
132028_train2,3419
132029_train2,3418
132030_train2,3427
132031_train2,3413
132032_train2,3424
132033_train2,3415
132034_train2,3417
132035_train2,3408
132036_train2,3415
132037_train2,3421
132038_train2,3440
132039_train2,3425
132040_train2,3410
132041_train2,3417
132042_train2,3420
132043_train2,3427
132044_train2,3424
132045_train2,3403
132046_train2,3424
132047_train2,3416
132048_train2,3408
132049_train2,3426
132050_train2,3425
132051_train2,3430
132052_train2,3417
132053_train2,3419
132054_train2,3434
132055_train2,3423
132056_train2,3429
132057_train2,3429
132058_train2,3424
132059_train2,3423
132060_train2,3415
132061_train2,3423
132062_train2,3416
132063_train2,3416
132064_train2,3424
132065_train2,3414
132066_train2,3396
132067_train2,3413
132068_train2,3437
132069_train2,3422
132070_train2,3429
132071_train2,3434
132072_train2,3426
132073_train2,3433
132074_train2,3423
132075_train2,3419
132076_train2,3422
132077_train2,3424
132078_train2,3426
132079_train2,3417
132080_train2,3437
132081_train2,3419
132082_train2,3435
132083_train2,3423
132084_train2,3435
132085_train2,3411
132086_train2,3423
132087_train2,3422
132088_train2,3419
132089_train2,3424
132090_train2,3416
132091_train2,3409
132092_train2,3435
132093_train2,3420
132094_train2,3424
132095_train2,3428
132096_train2,3420
132097_train2,3420
132098_train2,3424
132099_train2,3422
132100_train2,3429
132101_train2,3416
132102_train2,3416
132103_train2,3419
132104_train2,3416
132105_train2,3412
132106_train2,3423
132107_train2,3415
132108_train2,3425
132109_train2,3416
132110_train2,3435
132111_train2,3428
132112_train2,3420
132113_train2,3419
132114_train2,3403
132115_train2,3434
132116_train2,3414
132117_train2,3423
132118_train2,3426
132119_train2,3430
132120_train2,3419
132121_train2,3421
132122_train2,3415
132123_train2,3431
132124_train2,3415
132125_train2,3424
132126_train2,3433
132127_train2,3423
132128_train2,3404
132129_train2,3410
132130_train2,3414
132131_train2,3425
132132_train2,3411
132133_train2,3412
132134_train2,3411
132135_train2,3422
132136_train2,3425
132137_train2,3416
132138_train2,3416
132139_train2,3419
132140_train2,3414
132141_train2,3417
132142_train2,3429
132143_train2,3423
132144_train2,3427
132145_train2,3421
132146_train2,3413
132147_train2,3387
132148_train2,3417
132149_train2,3419
132150_train2,3431
132151_train2,3402
132152_train2,3419
132153_train2,3422
132154_train2,3422
132155_train2,3413
132156_train2,3427
132157_train2,3431
132158_train2,3410
132159_train2,3428
132160_train2,3421
132161_train2,3420
132162_train2,3412
132163_train2,3401
132164_train2,3428
132165_train2,3423
132166_train2,3416
132167_train2,3436
132168_train2,3422
132169_train2,3425
132170_train2,3418
132171_train2,3418
132172_train2,3419
132173_train2,3417
132174_train2,3427
132175_train2,3411
132176_train2,3418
132177_train2,3416
132178_train2,3420
132179_train2,3427
132180_train2,3431
132181_train2,3425
132182_train2,3425
132183_train2,3427
132184_train2,3423
132185_train2,3433
132186_train2,3418
132187_train2,3433
132188_train2,3414
132189_train2,3407
132190_train2,3414
132191_train2,3421
132192_train2,3425
132193_train2,3428
132194_train2,3434
132195_train2,3419
132196_train2,3415
132197_train2,3418
132198_train2,3420
132199_train2,3414
132200_train2,3417
132201_train2,3429
132202_train2,3423
132203_train2,3414
132204_train2,3426
132205_train2,3426
132206_train2,3424
132207_train2,3412
132208_train2,3409
132209_train2,3421
132210_train2,3421
132211_train2,3425
132212_train2,3426
132213_train2,3430
132214_train2,3432
132215_train2,3413
132216_train2,3418
132217_train2,3423
132218_train2,3415
132219_train2,3412
132220_train2,3424
132221_train2,3424
132222_train2,3416
132223_train2,3419
132224_train2,3430
132225_train2,3424
132226_train2,3432
132227_train2,3427
132228_train2,3430
132229_train2,3413
132230_train2,3403
132231_train2,3414
132232_train2,3421
132233_train2,3426
132234_train2,3427
132235_train2,3423
132236_train2,3423
132237_train2,3419
132238_train2,3424
132239_train2,3421
132240_train2,3399
132241_train2,3430
132242_train2,3418
132243_train2,3417
132244_train2,3418
132245_train2,3419
132246_train2,3424
132247_train2,3415
132248_train2,3419
132249_train2,3420
132250_train2,3420
132251_train2,3421
132252_train2,3418
132253_train2,3414
132254_train2,3417
132255_train2,3426
132256_train2,3410
132257_train2,3410
132258_train2,3438
132259_train2,3437
132260_train2,3416
132261_train2,3433
132262_train2,3433
132263_train2,3422
132264_train2,3427
132265_train2,3424
132266_train2,3416
132267_train2,3415
132268_train2,3428
132269_train2,3426
132270_train2,3432
132271_train2,3428
132272_train2,3416
132273_train2,3429
132274_train2,3420
132275_train2,3416
132276_train2,3422
132277_train2,3420
132278_train2,3403
132279_train2,3413
132280_train2,3423
132281_train2,3415
132282_train2,3426
132283_train2,3423
132284_train2,3410
132285_train2,3411
132286_train2,3419
132287_train2,3422
132288_train2,3416
132289_train2,3418
132290_train2,3428
132291_train2,3417
132292_train2,3425
132293_train2,3430
132294_train2,3410
132295_train2,3422
132296_train2,3426
132297_train2,3421
132298_train2,3411
132299_train2,3413
132300_train2,3426
132301_train2,3423
132302_train2,3410
132303_train2,3420
132304_train2,3430
132305_train2,3431
132306_train2,3427
132307_train2,3424
132308_train2,3429
132309_train2,3418
132310_train2,3416
132311_train2,3408
132312_train2,3433
132313_train2,3411
132314_train2,3414
132315_train2,3439
132316_train2,3415
132317_train2,3410
132318_train2,3413
132319_train2,3427
132320_train2,3406
132321_train2,3432
132322_train2,3422
132323_train2,3423
132324_train2,3427
132325_train2,3425
132326_train2,3417
132327_train2,3411
132328_train2,3437
132329_train2,3425
132330_train2,3424
132331_train2,3428
132332_train2,3409
132333_train2,3432
132334_train2,3414
132335_train2,3414
132336_train2,3435
132337_train2,3426
132338_train2,3423
132339_train2,3429
132340_train2,3423
132341_train2,3423
132342_train2,3422
132343_train2,3431
132344_train2,3416
132345_train2,3431
132346_train2,3424
132347_train2,3430
132348_train2,3426
132349_train2,3423
132350_train2,3416
132351_train2,3422
132352_train2,3418
132353_train2,3427
132354_train2,3427
132355_train2,3419
132356_train2,3430
132357_train2,3419
132358_train2,3415
132359_train2,3431
132360_train2,3397
132361_train2,3416
132362_train2,3415
132363_train2,3406
132364_train2,3415
132365_train2,3422
132366_train2,3426
132367_train2,3418
